path,file_name,exp_id,sensor,frequency,activity_id,activity,activity_details
DataSet2/User16/190new_Werable1_2020-10-31T14.19.59.821_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,190new_Werable1_2020-10-31T14.19.59.821_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,190,Gyroscope,100.000Hz,13,Standing,Stationary->Wear it->Put it back->stationary(15 s delay between the transitions)
DataSet2/User16/189new_Werable1_2020-10-31T14.16.34.868_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,189new_Werable1_2020-10-31T14.16.34.868_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,189,Gyroscope,100.000Hz,12,Sitting,Stationary->Wear it->Put it back->stationary (15 s delay between thetransitions)
DataSet2/User16/187new_Werable1_2020-10-31T14.32.39.243_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,187new_Werable1_2020-10-31T14.32.39.243_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,187,Gyroscope,100.000Hz,10,Standing,Running
DataSet2/User16/189new_Werable1_2020-10-31T14.16.34.868_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,189new_Werable1_2020-10-31T14.16.34.868_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,189,Magnetometer,20.000Hz,12,Sitting,Stationary->Wear it->Put it back->stationary (15 s delay between thetransitions)
DataSet2/User16/182new_Werable1_2020-10-31T13.52.24.876_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,182new_Werable1_2020-10-31T13.52.24.876_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,182,Accelerometer,100.000Hz,5,While sitting,"Moving head, body"
DataSet2/User16/178new_Werable1_2020-10-31T13.39.18.616_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,178new_Werable1_2020-10-31T13.39.18.616_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,178,Gyroscope,100.000Hz,1,Sitting,Reading a book
DataSet2/User16/189new_Werable1_2020-10-31T14.16.34.868_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,189new_Werable1_2020-10-31T14.16.34.868_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,189,Pressure,7.330Hz,12,Sitting,Stationary->Wear it->Put it back->stationary (15 s delay between thetransitions)
DataSet2/User16/180new_Werable1_2020-10-31T13.45.58.546_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,180new_Werable1_2020-10-31T13.45.58.546_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,180,Accelerometer,100.000Hz,3,Using computer,Typing
DataSet2/User16/192new_Werable1_2020-10-31T14.25.47.010_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,192new_Werable1_2020-10-31T14.25.47.010_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,192,Magnetometer,20.000Hz,15,Standing,Pick up items from floor
DataSet2/User16/188new_Werable1_2020-10-31T14.36.02.863_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,188new_Werable1_2020-10-31T14.36.02.863_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,188,Pressure,7.330Hz,11,Standing,Taking stairs
DataSet2/User16/186new_Werable1_2020-10-31T14.29.23.640_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,186new_Werable1_2020-10-31T14.29.23.640_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,186,Gyroscope,100.000Hz,9,Standing,Walking
DataSet2/User16/190new_Werable1_2020-10-31T14.19.59.821_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,190new_Werable1_2020-10-31T14.19.59.821_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,190,Pressure,7.330Hz,13,Standing,Stationary->Wear it->Put it back->stationary(15 s delay between the transitions)
DataSet2/User16/183new_Werable1_2020-10-31T14.06.43.995_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,183new_Werable1_2020-10-31T14.06.43.995_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,183,Magnetometer,20.000Hz,6,While sitting,Moving chair
DataSet2/User16/180new_Werable1_2020-10-31T13.45.58.546_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,180new_Werable1_2020-10-31T13.45.58.546_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,180,Magnetometer,20.000Hz,3,Using computer,Typing
DataSet2/User16/185new_Werable1_2020-10-31T14.12.59.951_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,185new_Werable1_2020-10-31T14.12.59.951_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,185,Pressure,7.330Hz,8,Standing,Standing
DataSet2/User16/185new_Werable1_2020-10-31T14.12.59.951_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,185new_Werable1_2020-10-31T14.12.59.951_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,185,Accelerometer,100.000Hz,8,Standing,Standing
DataSet2/User16/179new_Werable1_2020-10-31T13.42.26.418_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,179new_Werable1_2020-10-31T13.42.26.418_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,179,Accelerometer,100.000Hz,2,Sitting,Writing in a notebook
DataSet2/User16/188new_Werable1_2020-10-31T14.36.02.863_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,188new_Werable1_2020-10-31T14.36.02.863_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,188,Gyroscope,100.000Hz,11,Standing,Taking stairs
DataSet2/User16/182new_Werable1_2020-10-31T13.52.24.876_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,182new_Werable1_2020-10-31T13.52.24.876_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,182,Pressure,7.330Hz,5,While sitting,"Moving head, body"
DataSet2/User16/185new_Werable1_2020-10-31T14.12.59.951_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,185new_Werable1_2020-10-31T14.12.59.951_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,185,Magnetometer,20.000Hz,8,Standing,Standing
DataSet2/User16/183new_Werable1_2020-10-31T14.06.43.995_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,183new_Werable1_2020-10-31T14.06.43.995_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,183,Accelerometer,100.000Hz,6,While sitting,Moving chair
DataSet2/User16/179new_Werable1_2020-10-31T13.42.26.418_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,179new_Werable1_2020-10-31T13.42.26.418_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,179,Pressure,7.330Hz,2,Sitting,Writing in a notebook
DataSet2/User16/183new_Werable1_2020-10-31T14.06.43.995_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,183new_Werable1_2020-10-31T14.06.43.995_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,183,Gyroscope,100.000Hz,6,While sitting,Moving chair
DataSet2/User16/189new_Werable1_2020-10-31T14.16.34.868_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,189new_Werable1_2020-10-31T14.16.34.868_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,189,Accelerometer,100.000Hz,12,Sitting,Stationary->Wear it->Put it back->stationary (15 s delay between thetransitions)
DataSet2/User16/185new_Werable1_2020-10-31T14.12.59.951_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,185new_Werable1_2020-10-31T14.12.59.951_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,185,Gyroscope,100.000Hz,8,Standing,Standing
DataSet2/User16/188new_Werable1_2020-10-31T14.36.02.863_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,188new_Werable1_2020-10-31T14.36.02.863_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,188,Accelerometer,100.000Hz,11,Standing,Taking stairs
DataSet2/User16/191new_Werable1_2020-10-31T14.22.54.662_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,191new_Werable1_2020-10-31T14.22.54.662_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,191,Magnetometer,20.000Hz,14,Sitting,Pick up items from floor
DataSet2/User16/179new_Werable1_2020-10-31T13.42.26.418_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,179new_Werable1_2020-10-31T13.42.26.418_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,179,Gyroscope,100.000Hz,2,Sitting,Writing in a notebook
DataSet2/User16/184new_Werable1_2020-10-31T14.09.44.145_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,184new_Werable1_2020-10-31T14.09.44.145_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,184,Magnetometer,20.000Hz,7,Sitting,Stand up from sitting
DataSet2/User16/183new_Werable1_2020-10-31T14.06.43.995_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,183new_Werable1_2020-10-31T14.06.43.995_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,183,Pressure,7.330Hz,6,While sitting,Moving chair
DataSet2/User16/182new_Werable1_2020-10-31T13.52.24.876_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,182new_Werable1_2020-10-31T13.52.24.876_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,182,Magnetometer,20.000Hz,5,While sitting,"Moving head, body"
DataSet2/User16/190new_Werable1_2020-10-31T14.19.59.821_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,190new_Werable1_2020-10-31T14.19.59.821_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,190,Magnetometer,20.000Hz,13,Standing,Stationary->Wear it->Put it back->stationary(15 s delay between the transitions)
DataSet2/User16/182new_Werable1_2020-10-31T13.52.24.876_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,182new_Werable1_2020-10-31T13.52.24.876_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,182,Gyroscope,100.000Hz,5,While sitting,"Moving head, body"
DataSet2/User16/180new_Werable1_2020-10-31T13.45.58.546_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,180new_Werable1_2020-10-31T13.45.58.546_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,180,Gyroscope,100.000Hz,3,Using computer,Typing
DataSet2/User16/192new_Werable1_2020-10-31T14.25.47.010_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,192new_Werable1_2020-10-31T14.25.47.010_F1E55E2FE95F_Accelerometer_100.000Hz_1.5.0.csv,192,Accelerometer,100.000Hz,15,Standing,Pick up items from floor
DataSet2/User16/179new_Werable1_2020-10-31T13.42.26.418_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,179new_Werable1_2020-10-31T13.42.26.418_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,179,Magnetometer,20.000Hz,2,Sitting,Writing in a notebook
DataSet2/User27/347_MetaWear_2021-08-01T19.59.14.215_EB942CED9472_Magnetometer_20.000Hz_1.5.1.csv,347_MetaWear_2021-08-01T19.59.14.215_EB942CED9472_Magnetometer_20.000Hz_1.5.1.csv,347,Magnetometer,20.000Hz,8,Standing,Standing
DataSet2/User27/345_MetaWear_2021-08-01T19.52.33.545_EB942CED9472_Magnetometer_20.000Hz_1.5.1.csv,345_MetaWear_2021-08-01T19.52.33.545_EB942CED9472_Magnetometer_20.000Hz_1.5.1.csv,345,Magnetometer,20.000Hz,6,While sitting,Moving chair
DataSet2/User27/348_MetaWear_2021-08-01T20.09.49.543_EB942CED9472_Pressure_7.330Hz_1.5.1.csv,348_MetaWear_2021-08-01T20.09.49.543_EB942CED9472_Pressure_7.330Hz_1.5.1.csv,348,Pressure,7.330Hz,10,Standing,Running
DataSet2/User27/343_MetaWear_2021-08-01T19.46.07.779_EB942CED9472_Magnetometer_20.000Hz_1.5.1.csv,343_MetaWear_2021-08-01T19.46.07.779_EB942CED9472_Magnetometer_20.000Hz_1.5.1.csv,343,Magnetometer,20.000Hz,4,Using computer,Browsing
DataSet2/User27/350_MetaWear_2021-08-01T20.02.40.339_EB942CED9472_Pressure_7.330Hz_1.5.1.csv,350_MetaWear_2021-08-01T20.02.40.339_EB942CED9472_Pressure_7.330Hz_1.5.1.csv,350,Pressure,7.330Hz,12,Sitting,Stationary->Wear it->Put it back->stationary (15 s delay between thetransitions)
DataSet2/User27/342_MetaWear_2021-08-01T19.43.00.544_EB942CED9472_Magnetometer_20.000Hz_1.5.1.csv,342_MetaWear_2021-08-01T19.43.00.544_EB942CED9472_Magnetometer_20.000Hz_1.5.1.csv,342,Magnetometer,20.000Hz,3,Using computer,Typing
DataSet2/User27/344_MetaWear_2021-08-01T19.49.22.033_EB942CED9472_Magnetometer_20.000Hz_1.5.1.csv,344_MetaWear_2021-08-01T19.49.22.033_EB942CED9472_Magnetometer_20.000Hz_1.5.1.csv,344,Magnetometer,20.000Hz,5,While sitting,"Moving head, body"
DataSet2/User27/350_MetaWear_2021-08-01T20.02.40.339_EB942CED9472_Magnetometer_20.000Hz_1.5.1.csv,350_MetaWear_2021-08-01T20.02.40.339_EB942CED9472_Magnetometer_20.000Hz_1.5.1.csv,350,Magnetometer,20.000Hz,12,Sitting,Stationary->Wear it->Put it back->stationary (15 s delay between thetransitions)
DataSet2/User27/341_MetaWear_2021-08-01T19.36.50.087_EB942CED9472_Gyroscope_100.000Hz_1.5.1.csv,341_MetaWear_2021-08-01T19.36.50.087_EB942CED9472_Gyroscope_100.000Hz_1.5.1.csv,341,Gyroscope,100.000Hz,2,Sitting,Writing in a notebook
DataSet2/User27/342_MetaWear_2021-08-01T19.43.00.544_EB942CED9472_Pressure_7.330Hz_1.5.1.csv,342_MetaWear_2021-08-01T19.43.00.544_EB942CED9472_Pressure_7.330Hz_1.5.1.csv,342,Pressure,7.330Hz,3,Using computer,Typing
DataSet2/User27/345_MetaWear_2021-08-01T19.52.33.545_EB942CED9472_Accelerometer_100.000Hz_1.5.1.csv,345_MetaWear_2021-08-01T19.52.33.545_EB942CED9472_Accelerometer_100.000Hz_1.5.1.csv,345,Accelerometer,100.000Hz,6,While sitting,Moving chair
DataSet2/User27/346_MetaWear_2021-08-01T19.56.06.310_EB942CED9472_Accelerometer_100.000Hz_1.5.1.csv,346_MetaWear_2021-08-01T19.56.06.310_EB942CED9472_Accelerometer_100.000Hz_1.5.1.csv,346,Accelerometer,100.000Hz,7,Sitting,Stand up from sitting
DataSet2/User27/343_MetaWear_2021-08-01T19.46.07.779_EB942CED9472_Accelerometer_100.000Hz_1.5.1.csv,343_MetaWear_2021-08-01T19.46.07.779_EB942CED9472_Accelerometer_100.000Hz_1.5.1.csv,343,Accelerometer,100.000Hz,4,Using computer,Browsing
DataSet2/User27/348_MetaWear_2021-08-01T20.09.49.543_EB942CED9472_Gyroscope_100.000Hz_1.5.1.csv,348_MetaWear_2021-08-01T20.09.49.543_EB942CED9472_Gyroscope_100.000Hz_1.5.1.csv,348,Gyroscope,100.000Hz,10,Standing,Running
DataSet2/User27/341_MetaWear_2021-08-01T19.36.50.087_EB942CED9472_Magnetometer_20.000Hz_1.5.1.csv,341_MetaWear_2021-08-01T19.36.50.087_EB942CED9472_Magnetometer_20.000Hz_1.5.1.csv,341,Magnetometer,20.000Hz,2,Sitting,Writing in a notebook
DataSet2/User27/347_MetaWear_2021-08-01T19.59.14.215_EB942CED9472_Gyroscope_100.000Hz_1.5.1.csv,347_MetaWear_2021-08-01T19.59.14.215_EB942CED9472_Gyroscope_100.000Hz_1.5.1.csv,347,Gyroscope,100.000Hz,8,Standing,Standing
DataSet2/User27/341_MetaWear_2021-08-01T19.36.50.087_EB942CED9472_Pressure_7.330Hz_1.5.1.csv,341_MetaWear_2021-08-01T19.36.50.087_EB942CED9472_Pressure_7.330Hz_1.5.1.csv,341,Pressure,7.330Hz,2,Sitting,Writing in a notebook
DataSet2/User27/342_MetaWear_2021-08-01T19.43.00.544_EB942CED9472_Accelerometer_100.000Hz_1.5.1.csv,342_MetaWear_2021-08-01T19.43.00.544_EB942CED9472_Accelerometer_100.000Hz_1.5.1.csv,342,Accelerometer,100.000Hz,3,Using computer,Typing
DataSet2/User27/347_MetaWear_2021-08-01T19.59.14.215_EB942CED9472_Accelerometer_100.000Hz_1.5.1.csv,347_MetaWear_2021-08-01T19.59.14.215_EB942CED9472_Accelerometer_100.000Hz_1.5.1.csv,347,Accelerometer,100.000Hz,8,Standing,Standing
DataSet2/User27/351_MetaWear_2021-08-01T20.06.32.832_EB942CED9472_Accelerometer_100.000Hz_1.5.1.csv,351_MetaWear_2021-08-01T20.06.32.832_EB942CED9472_Accelerometer_100.000Hz_1.5.1.csv,351,Accelerometer,100.000Hz,13,Standing,Stationary->Wear it->Put it back->stationary(15 s delay between the transitions)
DataSet2/User27/351_MetaWear_2021-08-01T20.06.32.832_EB942CED9472_Magnetometer_20.000Hz_1.5.1.csv,351_MetaWear_2021-08-01T20.06.32.832_EB942CED9472_Magnetometer_20.000Hz_1.5.1.csv,351,Magnetometer,20.000Hz,13,Standing,Stationary->Wear it->Put it back->stationary(15 s delay between the transitions)
DataSet2/User27/343_MetaWear_2021-08-01T19.46.07.779_EB942CED9472_Pressure_7.330Hz_1.5.1.csv,343_MetaWear_2021-08-01T19.46.07.779_EB942CED9472_Pressure_7.330Hz_1.5.1.csv,343,Pressure,7.330Hz,4,Using computer,Browsing
DataSet2/User27/351_MetaWear_2021-08-01T20.06.32.832_EB942CED9472_Gyroscope_100.000Hz_1.5.1.csv,351_MetaWear_2021-08-01T20.06.32.832_EB942CED9472_Gyroscope_100.000Hz_1.5.1.csv,351,Gyroscope,100.000Hz,13,Standing,Stationary->Wear it->Put it back->stationary(15 s delay between the transitions)
DataSet2/User27/342_MetaWear_2021-08-01T19.43.00.544_EB942CED9472_Gyroscope_100.000Hz_1.5.1.csv,342_MetaWear_2021-08-01T19.43.00.544_EB942CED9472_Gyroscope_100.000Hz_1.5.1.csv,342,Gyroscope,100.000Hz,3,Using computer,Typing
DataSet2/User27/346_MetaWear_2021-08-01T19.56.06.310_EB942CED9472_Magnetometer_20.000Hz_1.5.1.csv,346_MetaWear_2021-08-01T19.56.06.310_EB942CED9472_Magnetometer_20.000Hz_1.5.1.csv,346,Magnetometer,20.000Hz,7,Sitting,Stand up from sitting
DataSet2/User27/349_MetaWear_2021-08-01T20.12.49.501_EB942CED9472_Gyroscope_100.000Hz_1.5.1.csv,349_MetaWear_2021-08-01T20.12.49.501_EB942CED9472_Gyroscope_100.000Hz_1.5.1.csv,349,Gyroscope,100.000Hz,11,Standing,Taking stairs
DataSet2/User27/340_MetaWear_2021-08-01T19.33.11.196_EB942CED9472_Magnetometer_20.000Hz_1.5.1.csv,340_MetaWear_2021-08-01T19.33.11.196_EB942CED9472_Magnetometer_20.000Hz_1.5.1.csv,340,Magnetometer,20.000Hz,1,Sitting,Reading a book
DataSet2/User27/345_MetaWear_2021-08-01T19.52.33.545_EB942CED9472_Gyroscope_100.000Hz_1.5.1.csv,345_MetaWear_2021-08-01T19.52.33.545_EB942CED9472_Gyroscope_100.000Hz_1.5.1.csv,345,Gyroscope,100.000Hz,6,While sitting,Moving chair
DataSet2/User27/344_MetaWear_2021-08-01T19.49.22.033_EB942CED9472_Gyroscope_100.000Hz_1.5.1.csv,344_MetaWear_2021-08-01T19.49.22.033_EB942CED9472_Gyroscope_100.000Hz_1.5.1.csv,344,Gyroscope,100.000Hz,5,While sitting,"Moving head, body"
DataSet2/User27/350_MetaWear_2021-08-01T20.02.40.339_EB942CED9472_Accelerometer_100.000Hz_1.5.1.csv,350_MetaWear_2021-08-01T20.02.40.339_EB942CED9472_Accelerometer_100.000Hz_1.5.1.csv,350,Accelerometer,100.000Hz,12,Sitting,Stationary->Wear it->Put it back->stationary (15 s delay between thetransitions)
DataSet2/User27/346_MetaWear_2021-08-01T19.56.06.310_EB942CED9472_Pressure_7.330Hz_1.5.1.csv,346_MetaWear_2021-08-01T19.56.06.310_EB942CED9472_Pressure_7.330Hz_1.5.1.csv,346,Pressure,7.330Hz,7,Sitting,Stand up from sitting
DataSet2/User27/348_MetaWear_2021-08-01T20.09.49.543_EB942CED9472_Magnetometer_20.000Hz_1.5.1.csv,348_MetaWear_2021-08-01T20.09.49.543_EB942CED9472_Magnetometer_20.000Hz_1.5.1.csv,348,Magnetometer,20.000Hz,10,Standing,Running
DataSet2/User27/349_MetaWear_2021-08-01T20.12.49.501_EB942CED9472_Magnetometer_20.000Hz_1.5.1.csv,349_MetaWear_2021-08-01T20.12.49.501_EB942CED9472_Magnetometer_20.000Hz_1.5.1.csv,349,Magnetometer,20.000Hz,11,Standing,Taking stairs
DataSet2/User27/341_MetaWear_2021-08-01T19.36.50.087_EB942CED9472_Accelerometer_100.000Hz_1.5.1.csv,341_MetaWear_2021-08-01T19.36.50.087_EB942CED9472_Accelerometer_100.000Hz_1.5.1.csv,341,Accelerometer,100.000Hz,2,Sitting,Writing in a notebook
DataSet2/User27/345_MetaWear_2021-08-01T19.52.33.545_EB942CED9472_Pressure_7.330Hz_1.5.1.csv,345_MetaWear_2021-08-01T19.52.33.545_EB942CED9472_Pressure_7.330Hz_1.5.1.csv,345,Pressure,7.330Hz,6,While sitting,Moving chair
DataSet2/User27/340_MetaWear_2021-08-01T19.33.11.196_EB942CED9472_Accelerometer_100.000Hz_1.5.1.csv,340_MetaWear_2021-08-01T19.33.11.196_EB942CED9472_Accelerometer_100.000Hz_1.5.1.csv,340,Accelerometer,100.000Hz,1,Sitting,Reading a book
DataSet2/User27/350_MetaWear_2021-08-01T20.02.40.339_EB942CED9472_Gyroscope_100.000Hz_1.5.1.csv,350_MetaWear_2021-08-01T20.02.40.339_EB942CED9472_Gyroscope_100.000Hz_1.5.1.csv,350,Gyroscope,100.000Hz,12,Sitting,Stationary->Wear it->Put it back->stationary (15 s delay between thetransitions)
DataSet2/User27/343_MetaWear_2021-08-01T19.46.07.779_EB942CED9472_Gyroscope_100.000Hz_1.5.1.csv,343_MetaWear_2021-08-01T19.46.07.779_EB942CED9472_Gyroscope_100.000Hz_1.5.1.csv,343,Gyroscope,100.000Hz,4,Using computer,Browsing
DataSet2/User27/344_MetaWear_2021-08-01T19.49.22.033_EB942CED9472_Pressure_7.330Hz_1.5.1.csv,344_MetaWear_2021-08-01T19.49.22.033_EB942CED9472_Pressure_7.330Hz_1.5.1.csv,344,Pressure,7.330Hz,5,While sitting,"Moving head, body"
DataSet2/User27/344_MetaWear_2021-08-01T19.49.22.033_EB942CED9472_Accelerometer_100.000Hz_1.5.1.csv,344_MetaWear_2021-08-01T19.49.22.033_EB942CED9472_Accelerometer_100.000Hz_1.5.1.csv,344,Accelerometer,100.000Hz,5,While sitting,"Moving head, body"
DataSet2/User27/351_MetaWear_2021-08-01T20.06.32.832_EB942CED9472_Pressure_7.330Hz_1.5.1.csv,351_MetaWear_2021-08-01T20.06.32.832_EB942CED9472_Pressure_7.330Hz_1.5.1.csv,351,Pressure,7.330Hz,13,Standing,Stationary->Wear it->Put it back->stationary(15 s delay between the transitions)
DataSet2/User27/340_MetaWear_2021-08-01T19.33.11.196_EB942CED9472_Gyroscope_100.000Hz_1.5.1.csv,340_MetaWear_2021-08-01T19.33.11.196_EB942CED9472_Gyroscope_100.000Hz_1.5.1.csv,340,Gyroscope,100.000Hz,1,Sitting,Reading a book
DataSet2/User27/347_MetaWear_2021-08-01T19.59.14.215_EB942CED9472_Pressure_7.330Hz_1.5.1.csv,347_MetaWear_2021-08-01T19.59.14.215_EB942CED9472_Pressure_7.330Hz_1.5.1.csv,347,Pressure,7.330Hz,8,Standing,Standing
DataSet2/User27/349_MetaWear_2021-08-01T20.12.49.501_EB942CED9472_Pressure_7.330Hz_1.5.1.csv,349_MetaWear_2021-08-01T20.12.49.501_EB942CED9472_Pressure_7.330Hz_1.5.1.csv,349,Pressure,7.330Hz,11,Standing,Taking stairs
DataSet2/User27/340_MetaWear_2021-08-01T19.33.11.196_EB942CED9472_Pressure_7.330Hz_1.5.1.csv,340_MetaWear_2021-08-01T19.33.11.196_EB942CED9472_Pressure_7.330Hz_1.5.1.csv,340,Pressure,7.330Hz,1,Sitting,Reading a book
DataSet2/User27/348_MetaWear_2021-08-01T20.09.49.543_EB942CED9472_Accelerometer_100.000Hz_1.5.1.csv,348_MetaWear_2021-08-01T20.09.49.543_EB942CED9472_Accelerometer_100.000Hz_1.5.1.csv,348,Accelerometer,100.000Hz,10,Standing,Running
DataSet2/User27/346_MetaWear_2021-08-01T19.56.06.310_EB942CED9472_Gyroscope_100.000Hz_1.5.1.csv,346_MetaWear_2021-08-01T19.56.06.310_EB942CED9472_Gyroscope_100.000Hz_1.5.1.csv,346,Gyroscope,100.000Hz,7,Sitting,Stand up from sitting
DataSet2/User27/349_MetaWear_2021-08-01T20.12.49.501_EB942CED9472_Accelerometer_100.000Hz_1.5.1.csv,349_MetaWear_2021-08-01T20.12.49.501_EB942CED9472_Accelerometer_100.000Hz_1.5.1.csv,349,Accelerometer,100.000Hz,11,Standing,Taking stairs
DataSet2/User18/219new_Werable1_2020-10-31T12.43.24.778_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,219new_Werable1_2020-10-31T12.43.24.778_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,219,Pressure,7.330Hz,12,Sitting,Stationary->Wear it->Put it back->stationary (15 s delay between thetransitions)
DataSet2/User18/210new_Werable1_2020-10-31T12.24.34.343_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,210new_Werable1_2020-10-31T12.24.34.343_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,210,Pressure,7.330Hz,3,Using computer,Typing
DataSet2/User18/221new_Werable1_2020-10-31T12.50.07.251_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,221new_Werable1_2020-10-31T12.50.07.251_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,221,Gyroscope,100.000Hz,14,Sitting,Pick up items from floor
DataSet2/User18/216new_Werable1_2020-10-31T12.56.12.612_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,216new_Werable1_2020-10-31T12.56.12.612_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,216,Pressure,7.330Hz,9,Standing,Walking
DataSet2/User18/222new_Werable1_2020-10-31T12.53.08.015_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,222new_Werable1_2020-10-31T12.53.08.015_F1E55E2FE95F_Gyroscope_100.000Hz_1.5.0.csv,222,Gyroscope,100.000Hz,15,Standing,Pick up items from floor
DataSet2/User18/217new_Werable1_2020-10-31T12.59.11.791_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,217new_Werable1_2020-10-31T12.59.11.791_F1E55E2FE95F_Magnetometer_20.000Hz_1.5.0.csv,217,Magnetometer,20.000Hz,10,Standing,Running
DataSet2/User18/211_Werable1_2020-10-31T12.27.36.375_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,211_Werable1_2020-10-31T12.27.36.375_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,211,Pressure,7.330Hz,4,Using computer,Browsing
DataSet2/User18/222new_Werable1_2020-10-31T12.53.08.015_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,222new_Werable1_2020-10-31T12.53.08.015_F1E55E2FE95F_Pressure_7.330Hz_1.5.0.csv,222,Pressure,7.330Hz,15,Standing,Pick up items from floor
